"Brandon Tate","CIN",70.00,"WR",2013.00,4
"Marvin Jones","CIN",70.00,"WR",2013.00,5
"Ryan Whalen","CIN",68.00,"WR",2013.00,6
"Cobi Hamilton","CIN",67.00,"WR",2013.00,7
"Dane Sanzenbacher","CIN",65.00,"WR",2013.00,8
"Jonathan Meeks","BUF",64.00,"SS",2013.00,4
"Scott Chandler","BUF",83.00,"TE",2013.00,1
"Lee Smith","BUF",73.00,"TE",2013.00,2
"Chris Gragg","BUF",69.00,"TE",2013.00,3
"Mike Caussin","BUF",66.00,"TE",2013.00,4
"Mickey Shuler","BUF",62.00,"TE",2013.00,5
"Stevie Johnson","BUF",89.00,"WR",2013.00,1
"Brad Smith","BUF",73.00,"WR",2013.00,2
"Robert Woods","BUF",70.00,"WR",2013.00,3
"T.J. Graham","BUF",70.00,"WR",2013.00,4
"Marcus Easley","BUF",66.00,"WR",2013.00,5
"Da'Rick Rogers","BUF",66.00,"WR",2013.00,6
"Marquise Goodwin","BUF",64.00,"WR",2013.00,7
"Chris Hogan","BUF",63.00,"WR",2013.00,8
"DeMarco Sampson","BUF",62.00,"WR",2013.00,9
"Kevin Elliott","BUF",60.00,"WR",2013.00,10
"J.D. Walton","DEN",79.00,"C",2013.00,1
"Philip Blake","DEN",68.00,"C",2013.00,2
"C.J. Davis","DEN",65.00,"C",2013.00,3
"Quentin Saulsberry","DEN",64.00,"C",2013.00,4
"Justin Boren","DEN",61.00,"C",2013.00,5
"Champ Bailey","DEN",93.00,"CB",2013.00,1
"Chris Harris","DEN",82.00,"CB",2013.00,2
"Dominique Rodgers-Cromartie","DEN",79.00,"CB",2013.00,3
"Tony Carter","DEN",74.00,"CB",2013.00,4
"Omar Bolden","DEN",71.00,"CB",2013.00,5
"Kayvon Webster","DEN",69.00,"CB",2013.00,6
"Mario Butler","DEN",66.00,"CB",2013.00,7
"Terrance Knighton","DEN",80.00,"DT",2013.00,1
"Kevin Vickerson","DEN",78.00,"DT",2013.00,2
"Sylvester Williams","DEN",76.00,"DT",2013.00,3
"Mitch Unrein","DEN",66.00,"DT",2013.00,4
"Sealver Siliga","DEN",65.00,"DT",2013.00,5
"Jacob Hester","DEN",79.00,"FB",2013.00,1
"Rahim Moore","DEN",82.00,"FS",2013.00,1
"Quentin Jammer","DEN",79.00,"FS",2013.00,2
"Quinton Carter","DEN",72.00,"FS",2013.00,3
"Knowshon Moreno","DEN",76.00,"HB",2013.00,1
"Montee Ball","DEN",75.00,"HB",2013.00,2
"Ronnie Hillman","DEN",72.00,"HB",2013.00,3
"Lance Ball","DEN",70.00,"HB",2013.00,4
"Jeremiah Johnson","DEN",65.00,"HB",2013.00,5
"Matt Prater","DEN",84.00,"K",2013.00,1
"Derek Wolfe","DEN",74.00,"LE",2013.00,1
"Jeremy Beal","DEN",66.00,"LE",2013.00,2
"Malik Jackson","DEN",65.00,"LE",2013.00,3
"Zane Beadles","DEN",81.00,"LG",2013.00,1
"Manny Ramirez","DEN",76.00,"LG",2013.00,2
"Von Miller","DEN",97.00,"LOLB",2013.00,1
"Stewart Bradley","DEN",72.00,"LOLB",2013.00,2
"Ryan Clady","DEN",94.00,"LT",2013.00,1
"Chris Clark","DEN",64.00,"LT",2013.00,2
"Joe Mays","DEN",79.00,"MLB",2013.00,1
"Nate Irving","DEN",66.00,"MLB",2013.00,2
"Steven Johnson","DEN",60.00,"MLB",2013.00,3
"Britton Colquitt","DEN",81.00,"P",2013.00,1
"Peyton Manning","DEN",97.00,"QB",2013.00,1
"Paul Kruger","CLE",87.00,"LOLB",2013.00,1
"Quentin Groves","CLE",76.00,"LOLB",2013.00,2
"James-Michael Johnson","CLE",67.00,"LOLB",2013.00,3
"Joe Thomas","CLE",97.00,"LT",2013.00,1
"Oniel Cousins","CLE",66.00,"LT",2013.00,2
"Chris Faulk","CLE",60.00,"LT",2013.00,3
"D'Qwell Jackson","CLE",87.00,"MLB",2013.00,1
"Craig Robertson","CLE",73.00,"MLB",2013.00,2
"Tank Carder","CLE",66.00,"MLB",2013.00,3
"L.J. Fort","CLE",66.00,"MLB",2013.00,4
"Adrian Moten","CLE",55.00,"MLB",2013.00,5
"Spencer Lanning","CLE",69.00,"P",2013.00,1
"T.J. Conley","CLE",67.00,"P",2013.00,2
"Brandon Weeden","CLE",76.00,"QB",2013.00,1
"Jason Campbell","CLE",75.00,"QB",2013.00,2
"Brian Hoyer","CLE",71.00,"QB",2013.00,3
"Desmond Bryant","CLE",88.00,"RE",2013.00,1
"John Hughes","CLE",68.00,"RE",2013.00,2
"Armonty Bryant","CLE",64.00,"RE",2013.00,3
"Shawn Lauvao","CLE",75.00,"RG",2013.00,1
"Jarrod Shaw","CLE",64.00,"RG",2013.00,2
"Dominic Alford","CLE",60.00,"RG",2013.00,3
"Jabaal Sheard","CLE",82.00,"ROLB",2013.00,1
"Barkevious Mingo","CLE",76.00,"ROLB",2013.00,2
"Mitchell Schwartz","CLE",83.00,"RT",2013.00,1
"Rashad Butler","CLE",74.00,"RT",2013.00,2
"Ryan Miller","CLE",65.00,"RT",2013.00,3
"T.J. Ward","CLE",90.00,"SS",2013.00,1
"Jamoris Slaughter","CLE",70.00,"SS",2013.00,2
"Jordan Cameron","CLE",77.00,"TE",2013.00,1
"Kellen Davis","CLE",77.00,"TE",2013.00,2
"Gary Barnidge","CLE",74.00,"TE",2013.00,3
"Josh Gordon","CLE",81.00,"WR",2013.00,1
"Davone Bess","CLE",76.00,"WR",2013.00,2
"Greg Little","CLE",76.00,"WR",2013.00,3
"David Nelson","CLE",74.00,"WR",2013.00,4
"Travis Benjamin","CLE",68.00,"WR",2013.00,5
"Jordan Norwood","CLE",66.00,"WR",2013.00,6
"Josh Cooper","CLE",64.00,"WR",2013.00,7
"Tori Gurley","CLE",63.00,"WR",2013.00,8
"Jeremy Zuttah","TBB",77.00,"C",2013.00,1
"Ted Larsen","TBB",73.00,"C",2013.00,2
"Cody Wallace","TBB",69.00,"C",2013.00,3
"Andrew Economos","TBB",62.00,"C",2013.00,4
"Darrelle Revis","TBB",97.00,"CB",2013.00,1
"Eric Wright","TBB",79.00,"CB",2013.00,2
"Johnthan Banks","TBB",72.00,"CB",2013.00,3
"Anthony Gaitor","TBB",70.00,"CB",2013.00,4
"Leonard Johnson","TBB",70.00,"CB",2013.00,5
"Myron Lewis","TBB",67.00,"CB",2013.00,6
"Danny Gorrer","TBB",64.00,"CB",2013.00,7
"Gerald McCoy","TBB",91.00,"DT",2013.00,1
"Derek Landri","TBB",74.00,"DT",2013.00,2
"Gary Gibson","TBB",74.00,"DT",2013.00,3
"Akeem Spence","TBB",71.00,"DT",2013.00,4
"Andre Neblett","TBB",65.00,"DT",2013.00,5
"Lazarius Levingston","TBB",64.00,"DT",2013.00,6
"Antoine Cason","ARI",81.00,"CB",2013.00,2
"Jerraud Powers","ARI",78.00,"CB",2013.00,3
"Javier Arenas","ARI",76.00,"CB",2013.00,4
"Jamell Fleming","ARI",67.00,"CB",2013.00,5
"Bryan McCann","ARI",66.00,"CB",2013.00,6
"Dan Williams","ARI",81.00,"DT",2013.00,1
"David Carter","ARI",72.00,"DT",2013.00,2
"Ricky Lumpkin","ARI",60.00,"DT",2013.00,3
"Jim Dray","ARI",71.00,"FB",2013.00,1
"Yeremiah Bell","ARI",74.00,"FS",2013.00,1
"Tyrann Mathieu","ARI",72.00,"FS",2013.00,2
"Justin Bethel","ARI",71.00,"FS",2013.00,3
"Rashard Mendenhall","ARI",80.00,"HB",2013.00,1
"Ryan Williams","ARI",74.00,"HB",2013.00,2
"William Powell","ARI",69.00,"HB",2013.00,3
"Stepfan Taylor","ARI",68.00,"HB",2013.00,4
"Alfonso Smith","ARI",67.00,"HB",2013.00,5
"Andre Ellington","ARI",67.00,"HB",2013.00,6
"Jay Feely","ARI",85.00,"K",2013.00,1
"Calais Campbell","ARI",93.00,"LE",2013.00,1
"Matt Shaughnessy","ARI",77.00,"LE",2013.00,2
"Ronald Talley","ARI",63.00,"LE",2013.00,3
"Jonathan Cooper","ARI",83.00,"LG",2013.00,1
"Daryn Colledge","ARI",80.00,"LG",2013.00,2
"Chilo Rachal","ARI",71.00,"LG",2013.00,3
"Lorenzo Alexander","ARI",78.00,"LOLB",2013.00,1
"O'Brien Schofield","ARI",76.00,"LOLB",2013.00,2
"Alex Okafor","ARI",68.00,"LOLB",2013.00,3
"Levi Brown","ARI",74.00,"LT",2013.00,1
"Nate Potter","ARI",67.00,"LT",2013.00,2
"Daryl Washington","ARI",90.00,"MLB",2013.00,1
"Karlos Dansby","ARI",83.00,"MLB",2013.00,2
"Jasper Brinkley","ARI",75.00,"MLB",2013.00,3
"Kevin Minter","ARI",71.00,"MLB",2013.00,4
"Reggie Walker","ARI",70.00,"MLB",2013.00,5
"Zack Nash","ARI",52.00,"MLB",2013.00,6
"Dave Zastudil","ARI",91.00,"P",2013.00,1
"Carson Palmer","ARI",84.00,"QB",2013.00,1
"Drew Stanton","ARI",73.00,"QB",2013.00,2
"Ryan Lindley","ARI",65.00,"QB",2013.00,3
"Darnell Dockett","ARI",79.00,"RE",2013.00,1
"Frostee Rucker","ARI",77.00,"RE",2013.00,2
"Earl Watford","ARI",70.00,"RG",2013.00,1
"Mike Gibson","ARI",70.00,"RG",2013.00,2
"Senio Kelemete","ARI",64.00,"RG",2013.00,3
"Sam Acho","ARI",74.00,"ROLB",2013.00,1
"Tim Fugger","ARI",62.00,"ROLB",2013.00,2
"Bobby Massie","ARI",76.00,"RT",2013.00,1
"Paul Fanaika","ARI",70.00,"RT",2013.00,2
"Rashad Johnson","ARI",76.00,"SS",2013.00,1
"Jonathon Amaya","ARI",68.00,"SS",2013.00,2
"Curtis Taylor","ARI",63.00,"SS",2013.00,3
"Jeff King","ARI",75.00,"TE",2013.00,1
"Rob Housler","ARI",74.00,"TE",2013.00,2
"Mike Leach","ARI",71.00,"TE",2013.00,3
"D.C. Jefferson","ARI",71.00,"TE",2013.00,4
"Kory Sperry","ARI",67.00,"TE",2013.00,5
"Brandyn Dombrowski","LAC",72.00,"RT",2013.00,2
"Marcus Gilchrist","LAC",72.00,"SS",2013.00,1
"Brandon Taylor","LAC",70.00,"SS",2013.00,2
"Sean Cattouse","LAC",62.00,"SS",2013.00,3
"Antonio Gates","LAC",87.00,"TE",2013.00,1
"John Phillips","LAC",76.00,"TE",2013.00,2
"Ladarius Green","LAC",68.00,"TE",2013.00,3
"Mike Windt","LAC",49.00,"TE",2013.00,4
"Kyle Nelson","LAC",43.00,"TE",2013.00,5
"Danario Alexander","LAC",82.00,"WR",2013.00,1
"Malcom Floyd","LAC",81.00,"WR",2013.00,2
"Vincent Brown","LAC",74.00,"WR",2013.00,3
"Keenan Allen","LAC",74.00,"WR",2013.00,4
"Eddie Royal","LAC",74.00,"WR",2013.00,5
"Robert Meachem","LAC",73.00,"WR",2013.00,6
"Deon Butler","LAC",70.00,"WR",2013.00,7
"Richard Goodman","LAC",66.00,"WR",2013.00,8
"Mike Willie","LAC",56.00,"WR",2013.00,9
"Rodney Hudson","KCC",76.00,"C",2013.00,1
"Eric Kush","KCC",62.00,"C",2013.00,2
"Brandon Flowers","KCC",94.00,"CB",2013.00,1
"Dunta Robinson","KCC",82.00,"CB",2013.00,2
"Sean Smith","KCC",82.00,"CB",2013.00,3
"Sanders Commings","KCC",70.00,"CB",2013.00,4
"Jalil Brown","KCC",66.00,"CB",2013.00,5
"Neiko Thorpe","KCC",57.00,"CB",2013.00,6
"Dontari Poe","KCC",78.00,"DT",2013.00,1
"Anthony Toribio","KCC",71.00,"DT",2013.00,2
"Jerrell Powe","KCC",70.00,"DT",2013.00,3
"Anthony Sherman","KCC",73.00,"FB",2013.00,1
"Braden Wilson","KCC",71.00,"FB",2013.00,2
"Kendrick Lewis","KCC",79.00,"FS",2013.00,1
"Tysyn Hartman","KCC",65.00,"FS",2013.00,2
"Jamaal Charles","KCC",94.00,"HB",2013.00,1
"Shaun Draughn","KCC",69.00,"HB",2013.00,2
"Knile Davis","KCC",66.00,"HB",2013.00,3
"Cyrus Gray","KCC",66.00,"HB",2013.00,4
"Ryan Succop","KCC",78.00,"K",2013.00,1
"Tyson Jackson","KCC",75.00,"LE",2013.00,1
"Marcus Dixon","KCC",73.00,"LE",2013.00,2
"Austen Lane","KCC",72.00,"LE",2013.00,3
"Geoff Schwartz","KCC",77.00,"LG",2013.00,1
"Jeff Allen","KCC",69.00,"LG",2013.00,2
"Justin Houston","KCC",91.00,"LOLB",2013.00,1
"Edgar Jones","KCC",65.00,"LOLB",2013.00,2
"Branden Albert","KCC",89.00,"LT",2013.00,1
"Steven Baker","KCC",56.00,"LT",2013.00,2
"Derrick Johnson","KCC",93.00,"MLB",2013.00,1
"Akeem Jordan","KCC",71.00,"MLB",2013.00,2
"Zac Diles","KCC",68.00,"MLB",2013.00,3
"Nico Johnson","KCC",65.00,"MLB",2013.00,4
"Orie Lemon","KCC",57.00,"MLB",2013.00,5
"Dustin Colquitt","KCC",88.00,"P",2013.00,1
"Alex Smith","KCC",87.00,"QB",2013.00,1
"Chase Daniel","KCC",75.00,"QB",2013.00,2
"Ricky Stanzi","KCC",65.00,"QB",2013.00,3
"Tyler Bray","KCC",64.00,"QB",2013.00,4
"Mike Devito","KCC",80.00,"RE",2013.00,1
"Justin Hickman","IND",66.00,"LOLB",2013.00,2
"Quinton Spears","IND",60.00,"LOLB",2013.00,3
"Anthony Castonzo","IND",79.00,"LT",2013.00,1
"Bradley Sowell","IND",62.00,"LT",2013.00,2
"Justin Anderson","IND",59.00,"LT",2013.00,3
"Pat Angerer","IND",77.00,"MLB",2013.00,1
"Kelvin Sheppard","IND",76.00,"MLB",2013.00,2
"Jerrell Freeman","IND",74.00,"MLB",2013.00,3
"Kavell Conner","IND",73.00,"MLB",2013.00,4
"Mario Harvey","IND",63.00,"MLB",2013.00,5
"Scott Lutrus","IND",59.00,"MLB",2013.00,6
"Pat McAfee","IND",94.00,"P",2013.00,1
"Andrew Luck","IND",88.00,"QB",2013.00,1
"Matt Hasselbeck","IND",79.00,"QB",2013.00,2
"Chandler Harnish","IND",66.00,"QB",2013.00,3
"Ricky Jean Francois","IND",75.00,"RE",2013.00,1
"Drake Nevis","IND",73.00,"RE",2013.00,2
"Fili Moala","IND",73.00,"RE",2013.00,3
"Mike McGlynn","IND",72.00,"RG",2013.00,1
"Hugh Thornton","IND",69.00,"RG",2013.00,2
"Robert Griffin","IND",61.00,"RG",2013.00,3
"Robert Mathis","IND",86.00,"ROLB",2013.00,1
"Bjoern Werner","IND",74.00,"ROLB",2013.00,2
"Lawrence Sidbury","IND",66.00,"ROLB",2013.00,3
"Gosder Cherilus","IND",90.00,"RT",2013.00,1
"Ben Ijalana","IND",72.00,"RT",2013.00,2
"Lee Ziemba","IND",64.00,"RT",2013.00,3
"LaRon Landry","IND",86.00,"SS",2013.00,1
"Joe Lefeged","IND",74.00,"SS",2013.00,2
"Sergio Brown","IND",70.00,"SS",2013.00,3
"Dwayne Allen","IND",84.00,"TE",2013.00,1
"Coby Fleener","IND",77.00,"TE",2013.00,2
"Weslye Saunders","IND",73.00,"TE",2013.00,3
"Justice Cunningham","IND",69.00,"TE",2013.00,4
"Matt Overton","IND",50.00,"TE",2013.00,5
"Reggie Wayne","IND",91.00,"WR",2013.00,1
"T.Y. Hilton","IND",79.00,"WR",2013.00,2
"Darrius Heyward-Bey","IND",79.00,"WR",2013.00,3
"LaVon Brazill","IND",67.00,"WR",2013.00,4
"Griff Whalen","IND",67.00,"WR",2013.00,5
"Nathan Palmer","IND",63.00,"WR",2013.00,6
"Phil Costa","DAL",74.00,"C",2013.00,1
"Travis Frederick","DAL",73.00,"C",2013.00,2
"Ryan Cook","DAL",72.00,"C",2013.00,3
"Kevin Kowalski","DAL",63.00,"C",2013.00,4
"Brandon Carr","DAL",88.00,"CB",2013.00,1
"Morris Claiborne","DAL",82.00,"CB",2013.00,2
"Orlando Scandrick","DAL",76.00,"CB",2013.00,3
"Sterling Moore","DAL",68.00,"CB",2013.00,4
"B.W. Webb","DAL",68.00,"CB",2013.00,5
"Jason Hatcher","DAL",87.00,"DT",2013.00,1
"Jay Ratliff","DAL",84.00,"DT",2013.00,2
"Sean Lissemore","DAL",76.00,"DT",2013.00,3
"Josh Brent","DAL",74.00,"DT",2013.00,4
"Nick Hayden","DAL",67.00,"DT",2013.00,5
"Jeris Pendleton","DAL",64.00,"DT",2013.00,6
"Ben Bass","DAL",61.00,"DT",2013.00,7
"Jamar Taylor","MIA",76.00,"CB",2013.00,3
"Nolan Carroll","MIA",72.00,"CB",2013.00,4
"Dimitri Patterson","MIA",70.00,"CB",2013.00,5
"Will Davis","MIA",68.00,"CB",2013.00,6
"R.J. Stanford","MIA",64.00,"CB",2013.00,7
"Julian Posey","MIA",62.00,"CB",2013.00,8
"De'Andre Presley","MIA",57.00,"CB",2013.00,9
"Randy Starks","MIA",88.00,"DT",2013.00,1
"Paul Soliai","MIA",85.00,"DT",2013.00,2
"Vaughn Martin","MIA",79.00,"DT",2013.00,3
"Kheeston Randall","MIA",64.00,"DT",2013.00,4
"Chas Alecxih","MIA",60.00,"DT",2013.00,5
"Charles Clay","MIA",77.00,"FB",2013.00,1
"Jorvorskie Lane","MIA",77.00,"FB",2013.00,2
"Chris Clemons","MIA",79.00,"FS",2013.00,1
"Jimmy Wilson","MIA",68.00,"FS",2013.00,2
"Kelcie McCray","MIA",62.00,"FS",2013.00,3
"Lamar Miller","MIA",75.00,"HB",2013.00,1
"Daniel Thomas","MIA",74.00,"HB",2013.00,2
"Mike Gillislee","MIA",70.00,"HB",2013.00,3
"Marcus Thigpen","MIA",68.00,"HB",2013.00,4
"Dan Carpenter","MIA",78.00,"K",2013.00,1
"Caleb Sturgis","MIA",71.00,"K",2013.00,2
"Cameron Wake","MIA",97.00,"LE",2013.00,1
"Jared Odrick","MIA",79.00,"LE",2013.00,2
"Derrick Shelby","MIA",66.00,"LE",2013.00,3
"Richie Incognito","MIA",83.00,"LG",2013.00,1
"Dallas Thomas","MIA",74.00,"LG",2013.00,2
"Koa Misi","MIA",82.00,"LOLB",2013.00,1
"Jason Trusnik","MIA",73.00,"LOLB",2013.00,2
"Jonathan Martin","MIA",68.00,"LT",2013.00,1
"Will Yeatman","MIA",67.00,"LT",2013.00,2
"Andrew McDonald","MIA",66.00,"LT",2013.00,3
"Dannell Ellerbe","MIA",84.00,"MLB",2013.00,1
"Jelani Jenkins","MIA",66.00,"MLB",2013.00,2
"Austin Spitler","MIA",66.00,"MLB",2013.00,3
"Brandon Fields","MIA",92.00,"P",2013.00,1
"Ryan Tannehill","MIA",81.00,"QB",2013.00,1
"Matt Moore","MIA",75.00,"QB",2013.00,2
"Pat Devlin","MIA",65.00,"QB",2013.00,3
"Aaron Corp","MIA",62.00,"QB",2013.00,4
"Dion Jordan","MIA",83.00,"RE",2013.00,1
"Olivier Vernon","MIA",69.00,"RE",2013.00,2
"John Jerry","MIA",75.00,"RG",2013.00,1
"Lance Louis","MIA",75.00,"RG",2013.00,2
"Philip Wheeler","MIA",87.00,"ROLB",2013.00,1
"Jonathan Freeny","MIA",62.00,"ROLB",2013.00,2
"Josh Kaddu","MIA",61.00,"ROLB",2013.00,3
"Tyson Clabo","MIA",89.00,"RT",2013.00,1
"Nate Garner","MIA",76.00,"RT",2013.00,2
"Jeff Adams","MIA",64.00,"RT",2013.00,3
"Reshad Jones","MIA",92.00,"SS",2013.00,1
"Don Jones","MIA",63.00,"SS",2013.00,2
"Dustin Keller","MIA",84.00,"TE",2013.00,1
"Evan Rodriguez","MIA",73.00,"TE",2013.00,2
"Dion Sims","MIA",70.00,"TE",2013.00,3
"Michael Egnew","MIA",70.00,"TE",2013.00,4
"James Anderson","CHI",82.00,"LOLB",2013.00,1
"J.T. Thomas","CHI",64.00,"LOLB",2013.00,2
"Patrick Trahan","CHI",62.00,"LOLB",2013.00,3
"Jermon Bushrod","CHI",86.00,"LT",2013.00,1
"Eben Britton","CHI",70.00,"LT",2013.00,2
"Cory Brandon","CHI",59.00,"LT",2013.00,3
"D.J. Williams","CHI",80.00,"MLB",2013.00,1
"Blake Costanzo","CHI",69.00,"MLB",2013.00,2
"Jon Bostic","CHI",67.00,"MLB",2013.00,3
"Adam Podlesh","CHI",73.00,"P",2013.00,1
"Jay Cutler","CHI",86.00,"QB",2013.00,1
"Josh McCown","CHI",71.00,"QB",2013.00,2
"Matt Blanchard","CHI",64.00,"QB",2013.00,3
"Julius Peppers","CHI",92.00,"RE",2013.00,1
"Shea McClellin","CHI",73.00,"RE",2013.00,2
"Kyle Moore","CHI",72.00,"RE",2013.00,3
"Kyle Long","CHI",75.00,"RG",2013.00,1
"Derek Dennis","CHI",60.00,"RG",2013.00,2
"Lance Briggs","CHI",94.00,"ROLB",2013.00,1
"Khaseem Greene","CHI",71.00,"ROLB",2013.00,2
"Lawrence Wilson","CHI",66.00,"ROLB",2013.00,3
"Jerry Franklin","CHI",60.00,"ROLB",2013.00,4
"J'Marcus Webb","CHI",77.00,"RT",2013.00,1
"Jonathan Scott","CHI",72.00,"RT",2013.00,2
"Jordan Mills","CHI",70.00,"RT",2013.00,3
"Major Wright","CHI",81.00,"SS",2013.00,1
"Tom Zbikowski","CHI",79.00,"SS",2013.00,2
"Craig Steltz","CHI",72.00,"SS",2013.00,3
"Cyhl Quarles","CHI",57.00,"SS",2013.00,4
"Martellus Bennett","CHI",88.00,"TE",2013.00,1
"Steve Maneri","CHI",69.00,"TE",2013.00,2
"Kyle Adams","CHI",66.00,"TE",2013.00,3
"Brody Eldridge","CHI",65.00,"TE",2013.00,4
"Fendi Onobun","CHI",62.00,"TE",2013.00,5
"Brandon Marshall","CHI",95.00,"WR",2013.00,1
"Earl Bennett","CHI",77.00,"WR",2013.00,2
"Alshon Jeffery","CHI",75.00,"WR",2013.00,3
"Devin Hester","CHI",73.00,"WR",2013.00,4
"Eric Weems","CHI",73.00,"WR",2013.00,5
"Marquess Wilson","CHI",66.00,"WR",2013.00,6
"Terrence Toliver","CHI",61.00,"WR",2013.00,7
"Joe Anderson","CHI",61.00,"WR",2013.00,8
"Trevor Robinson","CIN",76.00,"C",2013.00,1
"Kyle Cook","CIN",75.00,"C",2013.00,2
"Leon Hall","CIN",90.00,"CB",2013.00,1
"Terence Newman","CIN",85.00,"CB",2013.00,2
"Adam Jones","CIN",79.00,"CB",2013.00,3
"Dre Kirkpatrick","CIN",76.00,"CB",2013.00,4
"Brandon Ghee","CIN",68.00,"CB",2013.00,5
"Shaun Prater","CIN",67.00,"CB",2013.00,6
"Onterio McCalebb","CIN",58.00,"CB",2013.00,7
"Geno Atkins","CIN",97.00,"DT",2013.00,1
"Domata Peko","CIN",81.00,"DT",2013.00,2
"Devon Still","CIN",74.00,"DT",2013.00,3
"Brandon Thompson","CIN",66.00,"DT",2013.00,4
"Chris Pressley","CIN",79.00,"FB",2013.00,1
"John Conner","CIN",74.00,"FB",2013.00,2
"Eric Wood","BUF",82.00,"C",2013.00,1
"Doug Legursky","BUF",73.00,"C",2013.00,2
"David Snow","BUF",69.00,"C",2013.00,3
"Garrison Sanborn","BUF",57.00,"C",2013.00,4
"Stephon Gilmore","BUF",82.00,"CB",2013.00,1
"Leodis McKelvin","BUF",77.00,"CB",2013.00,2
"Ron Brooks","BUF",68.00,"CB",2013.00,3
"Justin Rogers","BUF",67.00,"CB",2013.00,4
"Crezdon Butler","BUF",67.00,"CB",2013.00,5
"T.J. Heath","BUF",60.00,"CB",2013.00,6
"Marcell Dareus","BUF",88.00,"DT",2013.00,1
"Torell Troup","BUF",68.00,"DT",2013.00,2
"Corbin Bryant","BUF",66.00,"DT",2013.00,3
"Dorin Dickerson","BUF",72.00,"FB",2013.00,1
"Frank Summers","BUF",67.00,"FB",2013.00,2
"Jairus Byrd","BUF",95.00,"FS",2013.00,1
"Aaron Williams","BUF",75.00,"FS",2013.00,2
"C.J. Spiller","BUF",92.00,"HB",2013.00,1
"Fred Jackson","BUF",83.00,"HB",2013.00,2
"Tashard Choice","BUF",73.00,"HB",2013.00,3
"Zach Brown","BUF",66.00,"HB",2013.00,4
"Rian Lindell","BUF",84.00,"K",2013.00,1
"Dustin Hopkins","BUF",71.00,"K",2013.00,2
"Mario Williams","BUF",92.00,"LE",2013.00,1
"Jarron Gilbert","BUF",69.00,"LE",2013.00,2
"Sam Young","BUF",72.00,"LG",2013.00,1
"Chris Scott","BUF",68.00,"LG",2013.00,2
"Colin Brown","BUF",62.00,"LG",2013.00,3
"Mark Anderson","BUF",73.00,"LOLB",2013.00,1
"Jerry Hughes","BUF",72.00,"LOLB",2013.00,2
"Kourtnei Brown","BUF",56.00,"LOLB",2013.00,3
"Cordy Glenn","BUF",77.00,"LT",2013.00,1
"Chris Hairston","BUF",74.00,"LT",2013.00,2
"Thomas Welch","BUF",60.00,"LT",2013.00,3
"Nigel Bradham","BUF",73.00,"MLB",2013.00,1
"Arthur Moats","BUF",70.00,"MLB",2013.00,2
"Kiko Alonso","BUF",70.00,"MLB",2013.00,3
"Brian Smith","BUF",61.00,"MLB",2013.00,4
"Marcus Dowtin","BUF",52.00,"MLB",2013.00,5
"Shawn Powell","BUF",65.00,"P",2013.00,1
"Kevin Kolb","BUF",76.00,"QB",2013.00,1
"E.J. Manuel","BUF",74.00,"QB",2013.00,2
"Jeff Tuel","BUF",64.00,"QB",2013.00,3
"Kyle Williams","BUF",91.00,"RE",2013.00,1
"Alan Branch","BUF",75.00,"RE",2013.00,2
"Alex Carrington","BUF",71.00,"RE",2013.00,3
"Jay Ross","BUF",57.00,"RE",2013.00,4
"Kraig Urbik","BUF",81.00,"RG",2013.00,1
"Zack Chibane","BUF",63.00,"RG",2013.00,2
"Keith Williams","BUF",61.00,"RG",2013.00,3
"Manny Lawson","BUF",82.00,"ROLB",2013.00,1
"Bryan Scott","BUF",73.00,"ROLB",2013.00,2
"Chris White","BUF",61.00,"ROLB",2013.00,3
"Erik Pears","BUF",78.00,"RT",2013.00,1
"Zebrie Sanders","BUF",66.00,"RT",2013.00,2
"Da'Norris Searcy","BUF",75.00,"SS",2013.00,1
"Duke Williams","BUF",70.00,"SS",2013.00,2
"Mana Silva","BUF",65.00,"SS",2013.00,3
"Brock Osweiler","DEN",73.00,"QB",2013.00,2
"Zac Dysert","DEN",68.00,"QB",2013.00,3
"Robert Ayers","DEN",81.00,"RE",2013.00,1
"Shaun Phillips","DEN",79.00,"RE",2013.00,2
"Quanterus Smith","DEN",68.00,"RE",2013.00,3
"Louis Vasquez","DEN",89.00,"RG",2013.00,1
"Chris Kuper","DEN",81.00,"RG",2013.00,2
"Wesley Woodyard","DEN",80.00,"ROLB",2013.00,1
"Danny Trevathan","DEN",68.00,"ROLB",2013.00,2
"Orlando Franklin","DEN",86.00,"RT",2013.00,1
"Vinston Painter","DEN",64.00,"RT",2013.00,2
"Mike Adams","DEN",78.00,"SS",2013.00,1
"David Bruton","DEN",71.00,"SS",2013.00,2
"Duke Ihenacho","DEN",61.00,"SS",2013.00,3
"Joel Dreessen","DEN",83.00,"TE",2013.00,1
"Jacob Tamme","DEN",80.00,"TE",2013.00,2
"Virgil Green","DEN",71.00,"TE",2013.00,3
"Julius Thomas","DEN",65.00,"TE",2013.00,4
"Aaron Brewer","DEN",39.00,"TE",2013.00,5
"Wes Welker","DEN",93.00,"WR",2013.00,1
"Demaryius Thomas","DEN",90.00,"WR",2013.00,2
"Eric Decker","DEN",87.00,"WR",2013.00,3
"Andre Caldwell","DEN",74.00,"WR",2013.00,4
"Trindon Holliday","DEN",67.00,"WR",2013.00,5
"Tavarres King","DEN",65.00,"WR",2013.00,6
"Gerell Robinson","DEN",62.00,"WR",2013.00,7
"Greg Orton","DEN",61.00,"WR",2013.00,8
